Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Vol,MA5,MA10,DIF,MACD9,OSC,K,D,S_P500,SOXX,ADR,TaiwanAll
2013/9/11,103,104.5,102.5,104.5,103.1,101.92,98.96,101.84,41349,34611,35435,0.93,0.02,0.91,95.17%,89.74%,1683.99,490.65,17.48,8208.99
2013/9/12,103,104.5,103,103.5,103.5,102.4,99.29,101.81,32865,34006,33481,1.05,0.22,0.83,89.98%,89.82%,1689.13,489.04,17.440001,8225.36
2013/9/13,102.5,103,102,102.5,103.6,102.6,99.62,101.79,23635,33665,31948,1.05,0.39,0.66,78.50%,86.05%,1683.42,486.06,17.280001,8168.2
2013/9/14,102.5,103.5,102,102.5,103.5,102.65,99.92,101.77,5222,28093,29385,1.05,0.52,0.53,70.85%,80.98%,1687.99,488.23,17.33,8142.48
2013/9/16,104,105.5,104,105.5,103.7,103,100.42,101.84,40693,28753,30070,1.23,0.66,0.57,80.57%,80.85%,1687.99,488.23,17.33,8255.34
2013/9/17,105.5,105.5,104.5,105.5,103.9,103.5,100.97,101.92,25468,25577,30094,1.37,0.8,0.57,87.05%,82.91%,1697.6,490.35,17.620001,8249.78
2013/9/18,105,105.5,103,103,103.8,103.65,101.4,101.94,34987,26001,30004,1.34,0.91,0.42,72.85%,79.56%,1704.76,493.4,17.68,8209.18
2013/9/23,103,106,102.5,105.5,104.4,104,101.82,101.96,57281,32730,33198,1.39,1.01,0.39,77.73%,78.95%,1725.52,497.67,17.610001,8292.83
2013/9/24,105,105.5,104,105,104.9,104.2,102.23,101.86,28676,37421,32757,1.42,1.09,0.33,76.82%,78.24%,1701.84,491.29,17.65,8299.12
2013/9/25,104.5,104.5,103,103,104.4,104.05,102.6,101.78,35290,36340,32547,1.31,1.13,0.17,59.55%,72.01%,1697.42,494.73,17.559999,8283.9
2013/9/26,103.5,103.5,101.5,101.5,103.6,103.75,102.84,101.64,23060,35859,30718,1.09,1.13,-0.03,39.70%,61.24%,1692.77,494.95,17.32,8184.68
2013/9/27,103.5,103.5,102,103,103.6,103.7,103.05,101.57,26663,34194,30098,0.98,1.1,-0.11,37.58%,53.35%,1698.67,494.71,17.32,8230.68
2013/9/30,100.5,102,100,100.5,102.6,103.5,103.05,101.46,46225,31983,32357,0.72,1.02,-0.3,27.83%,44.84%,1691.75,490.81,17.07,8173.87
2013/10/1,100.5,102.5,100.5,101.5,101.9,103.4,103.03,101.34,22927,30833,34127,0.56,0.93,-0.37,26.89%,38.86%,1681.55,490.83,16.959999,8187.02
2013/10/2,103.5,103.5,102,103,101.9,103.15,103.08,101.3,14708,26717,31529,0.54,0.85,-0.31,34.59%,37.44%,1695,495.77,17.42,8216.52
2013/10/3,103.5,106,103,105,102.6,103.1,103.3,101.29,50841,32273,34066,0.67,0.81,-0.15,50.84%,41.90%,1693.87,495.1,17.469999,8359.02
2013/10/4,104.5,105,103.5,104,102.8,103.2,103.43,101.25,21987,31338,32766,0.71,0.79,-0.08,56.11%,46.64%,1678.66,493.8,17.700001,8364.55
2013/10/7,103.5,104,102,103,103.3,102.95,103.48,101.14,24400,26973,29478,0.65,0.76,-0.12,54.08%,49.12%,1690.5,497.72,17.68,8333.66
2013/10/8,103.5,105.5,103,105,104,102.95,103.58,101.06,35151,29417,30125,0.72,0.75,-0.04,63.83%,54.02%,1676.12,495.09,17.620001,8375.65
2013/10/9,104,105.5,103,105,104.4,103.15,103.6,100.99,26186,31713,29215,0.77,0.76,0.01,70.33%,59.46%,1655.45,486.82,17.459999,8344.73
2013/10/11,105,107.5,105,106.5,104.7,103.65,103.7,100.96,59435,33432,32852,0.93,0.79,0.14,75.78%,64.90%,1656.4,485.11,17.26,8349.37
2013/10/14,106.5,106.5,105,105,104.9,103.85,103.78,100.89,18801,32795,32066,0.98,0.83,0.15,71.95%,67.25%,1703.2,497.38,18.09,8273.96
2013/10/15,106.5,107,106,107,105.7,104.5,104,100.92,21682,32251,29612,1.11,0.88,0.22,78.27%,70.92%,1710.14,500.98,18.01,8367.88
2013/10/16,108,108,106,106,105.9,104.95,104.18,101.05,19077,29036,29227,1.18,0.94,0.23,74.40%,72.08%,1698.06,496.5,18.15,8332.18
2013/10/17,107.5,108,107,107,106.3,105.35,104.25,101.22,28187,29436,30575,1.28,1.01,0.27,77.38%,73.85%,1721.54,501.58,18.280001,8374.68
2013/10/18,108.5,110,108.5,110,107,105.85,104.48,101.38,60125,29574,31503,1.53,1.11,0.42,84.92%,77.54%,1733.15,505.09,18.65,8441.19
2013/10/21,111,111.5,109.5,110,108,106.45,104.83,101.52,41327,34080,33437,1.76,1.24,0.52,84.06%,79.71%,1744.5,506.44,19.08,8419.32
2013/10/22,110,111.5,109.5,111.5,108.9,107.3,105.13,101.67,39837,37711,34981,1.99,1.39,0.59,89.38%,82.93%,1744.66,508.04,18.98,8418.27
2013/10/23,111,111.5,110,111,109.9,107.9,105.43,101.81,23058,38507,33772,2.13,1.54,0.59,90.35%,85.41%,1754.67,507.12,19.16,8393.62
2013/10/24,109,110,108.5,110,110.5,108.4,105.78,101.97,21570,37183,33310,2.11,1.65,0.46,85.88%,85.56%,1746.38,490.11,18.719999,8413.72
2013/10/25,108.5,109,106.5,107,109.9,108.45,106.05,102.06,37244,32607,31091,1.9,1.7,0.2,63.31%,78.15%,1752.07,494.15,18.68,8346.62
2013/10/28,108,109.5,107.5,109.5,109.8,108.9,106.38,102.17,21242,28590,31335,1.84,1.73,0.11,63.42%,73.24%,1759.77,496.3,18.469999,8407.83
2013/10/29,108.5,109.5,108,109.5,109.4,109.15,106.83,102.32,21531,24929,31320,1.78,1.74,0.04,62.28%,69.58%,1762.11,499.49,18.610001,8420.98
2013/10/30,109,110,109,110,109.2,109.55,107.25,102.48,16768,23671,31089,1.76,1.75,0.02,64.85%,68.01%,1771.95,507.04,18.77,8465.06
2013/10/31,108.5,109.5,108,109.5,109.1,109.8,107.58,102.63,23099,23977,30580,1.68,1.73,-0.05,63.24%,66.42%,1763.31,504.33,18.58,8450.06
2013/11/1,110.5,110.5,108.5,109.5,109.6,109.75,107.8,102.81,10870,18702,25655,1.63,1.71,-0.08,62.16%,65.00%,1756.54,507.09,18.41,8388.18
2013/11/4,108,109,108,109,109.5,109.65,108.05,103.01,9642,16382,22486,1.51,1.67,-0.16,58.10%,62.70%,1761.64,505.4,18.469999,8354.14
2013/11/5,108.5,109,106.5,106.5,108.9,109.15,108.23,103.18,21861,16448,20689,1.27,1.59,-0.32,38.74%,54.71%,1767.93,504.68,18.34,8262.2
2013/11/6,106.5,107.5,106.5,107,108.3,108.75,108.33,103.36,17441,16583,20127,1.05,1.48,-0.43,29.99%,46.47%,1762.97,503.13,18.08,8281.97
2013/11/7,107,107.5,106,107,107.8,108.45,108.43,103.54,15944,15152,19564,0.86,1.36,-0.49,27.40%,40.11%,1770.49,504.91,18.27,8283.71
2013/11/8,105,106.5,105,106,107.1,108.35,108.4,103.69,31481,19274,18988,0.63,1.21,-0.59,24.33%,34.85%,1747.15,495.2,18.129999,8229.59
2013/11/11,105,106,104.5,104.5,106.2,107.85,108.38,103.81,21492,21644,19013,0.35,1.04,-0.69,16.22%,28.64%,1770.61,500.98,18.01,8182.56
2013/11/12,106,106,104.5,105,105.9,107.4,108.28,103.96,31993,23670,20059,0.16,0.86,-0.71,13.59%,23.62%,1771.89,500.4,17.73,8195.26
2013/11/13,105,105,103,103,105.1,106.7,108.13,104.07,26709,25524,21053,-0.13,0.66,-0.8,9.06%,18.77%,1767.69,503.61,17.809999,8104.26
2013/11/14,104,104.5,103.5,103.5,104.4,106.1,107.95,104.21,29934,28322,21737,-0.33,0.46,-0.8,8.82%,15.45%,1782,508,17.610001,8134.91
2013/11/15,103.5,104.5,103.5,104,104,105.55,107.65,104.37,19905,26007,22640,-0.47,0.28,-0.75,11.43%,14.11%,1790.62,505.39,17.5,8177.12
2013/11/18,104.5,105,104,104,103.9,105.05,107.35,104.52,25297,26768,24206,-0.55,0.11,-0.66,15.03%,14.42%,1798.18,508.94,17.66,8191.46
2013/11/19,104.5,105.5,104,105,103.9,104.9,107.03,104.66,34510,27271,25471,-0.56,-0.02,-0.54,24.83%,17.89%,1791.53,504.22,17.700001,8260.21
2013/11/20,104,104,102.5,103,103.9,104.5,106.63,104.76,46675,31264,28394,-0.7,-0.16,-0.54,20.72%,18.83%,1787.87,497.88,17.57,8204.46
2013/11/21,102,103,100.5,101,103.4,103.9,106.18,104.85,57003,36678,32500,-0.94,-0.31,-0.62,16.85%,18.17%,1781.37,495.63,17.549999,8099.45
2013/11/22,100,101.5,100,100,102.6,103.3,105.83,104.9,57158,44129,35068,-1.19,-0.49,-0.71,11.23%,15.86%,1795.85,504.23,17.02,8116.78
2013/11/25,101,102.5,101,101,102,102.95,105.4,104.94,30949,45259,36013,-1.3,-0.65,-0.65,13.55%,15.09%,1804.76,504.61,17.129999,8187.51
2013/11/26,102,105,101.5,103.5,101.7,102.8,105.1,104.99,47195,47796,37534,-1.21,-0.76,-0.45,30.24%,20.14%,1802.48,504.01,17.17,8248.02
2013/11/27,105,105.5,104.5,105,102.1,103,104.85,105.04,22854,43032,37148,-1,-0.81,-0.19,50.47%,30.25%,1802.75,508.32,17.459999,8295.88
2013/11/28,105,105.5,104.5,105,102.9,103.15,104.63,105.09,22996,36230,36454,-0.82,-0.81,-0.01,63.95%,41.48%,1807.23,510.01,17.58,8362.43
2013/11/29,104.5,105,104,105,103.9,103.25,104.4,105.17,34465,31692,37910,-0.69,-0.79,0.1,72.93%,51.97%,1807.23,510.01,17.58,8406.83
2013/12/2,105,105.5,104,104.5,104.6,103.3,104.18,105.22,19043,29311,37285,-0.59,-0.75,0.16,75.90%,59.94%,1805.81,510.25,17.73,8414.61
2013/12/3,104,105,103.5,104,104.7,103.2,104.05,105.25,26811,25234,36515,-0.55,-0.71,0.16,74.84%,64.91%,1800.9,509.4,17.4,8392.55
2013/12/4,103.5,105.5,103.5,105,104.7,103.4,103.95,105.28,23631,25389,34211,-0.46,-0.66,0.2,80.20%,70.00%,1795.15,511.2,17.530001,8418
2013/12/5,105,105,103.5,104,104.5,103.7,103.8,105.28,25209,25832,31031,-0.43,-0.61,0.18,75.69%,71.90%,1792.81,508.77,17.540001,8375.54
2013/12/6,103,104.5,103,103,104.1,104,103.65,105.25,25359,24011,27851,-0.46,-0.58,0.12,62.96%,68.92%,1785.03,509.95,17.4,8367.72
2013/12/9,104,105,104,105,104.2,104.4,103.68,105.28,23972,24996,27154,-0.38,-0.54,0.17,68.64%,68.82%,1805.09,515.63,17.620001,8444.62
2013/12/10,104.5,105,104,104,104.2,104.45,103.63,105.3,22936,24221,24728,-0.34,-0.5,0.16,59.09%,65.58%,1808.37,516.81,17.57,8443.39
2013/12/11,103.5,105,103.5,105,104.2,104.45,103.73,105.34,24614,24418,24904,-0.28,-0.46,0.18,66.06%,65.74%,1802.62,515.34,17.370001,8433.77
2013/12/12,104.5,104.5,103,103,104,104.25,103.7,105.3,18537,23084,24458,-0.33,-0.43,0.1,44.04%,58.51%,1782.22,510.17,17.48,8361.33
2013/12/13,102.5,103.5,102.5,102.5,103.9,104,103.63,105.25,28297,23671,23841,-0.42,-0.43,0.01,29.36%,48.79%,1775.5,505.84,17.120001,8376.94
2013/12/16,102.5,103,102,102,103.3,103.75,103.53,105.23,18772,22631,23814,-0.52,-0.45,-0.07,19.57%,39.05%,1775.32,505.52,17.08,8313.87
2013/12/17,103,104.5,103,103.5,103.2,103.7,103.45,105.2,26233,23291,23756,-0.48,-0.45,-0.03,29.72%,35.94%,1786.54,512.15,17.110001,8352.93
2013/12/18,102.5,103,101,101,102.4,103.3,103.35,105.13,66102,31588,28003,-0.62,-0.49,-0.13,19.81%,30.56%,1781,517.18,17.08,8349.04
2013/12/19,102,103,101.5,102.5,102.3,103.15,103.43,105.13,27825,33446,28265,-0.65,-0.52,-0.13,25.71%,28.94%,1810.65,521.07,17,8407.4
2013/12/20,101.5,103.5,101.5,102,102.2,103.05,103.53,105.13,37619,35310,29491,-0.67,-0.55,-0.12,25.47%,27.79%,1809.6,517.78,17.049999,8408.53
2013/12/23,103,104.5,103,104,102.6,102.95,103.68,105.15,28394,37235,29933,-0.56,-0.55,0,41.98%,32.52%,1818.32,522.09,16.99,8456.46
2013/12/24,104,104,103,103,102.5,102.85,103.65,105.19,14079,34804,29047,-0.51,-0.54,0.03,47.03%,37.36%,1827.99,526.65,17.139999,8450.49
2013/12/25,102.5,103.5,102.5,103,102.9,102.65,103.55,105.22,9789,23541,27565,-0.48,-0.53,0.05,50.40%,41.71%,1833.32,528.35,17.190001,8467.76
2013/12/26,103,104,103,104,103.2,102.75,103.5,105.23,6794,19335,26390,-0.4,-0.5,0.1,62.17%,48.53%,1833.32,528.35,17.190001,8485.89
2013/12/27,103.5,104.5,103,104.5,103.7,102.95,103.48,105.23,24135,16638,25974,-0.3,-0.46,0.16,74.78%,57.28%,1842.02,529.83,17.18,8535.04
2013/12/30,104,106,104,106,104.1,103.35,103.55,105.26,44280,19815,28525,-0.11,-0.39,0.28,83.19%,65.92%,1841.4,529.96,17.26,8623.43
2013/12/31,105.5,106,105,105.5,104.6,103.55,103.63,105.3,24485,21897,28350,0.04,-0.31,0.35,85.09%,72.31%,1841.07,531.57,17.58,8611.51
2014/1/2,105,105.5,103.5,104.5,104.9,103.9,103.6,105.29,15134,22966,23253,0.08,-0.23,0.31,78.95%,74.52%,1848.36,535.03,17.440001,8612.54
2014/1/3,103,103,102,102.5,104.6,103.9,103.53,105.25,41161,29839,24587,-0.05,-0.19,0.14,56.80%,68.61%,1831.98,527.75,17.15,8546.54
2014/1/6,102,103,102,102.5,104.2,103.95,103.5,105.18,23730,29758,23198,-0.15,-0.18,0.03,42.03%,59.75%,1831.37,526.68,16.950001,8500.01
2014/1/7,102.5,103,102,102,103.4,103.75,103.35,105.13,18804,24663,22239,-0.25,-0.2,-0.05,28.02%,49.18%,1826.77,523.77,16.9,8512.3
2014/1/8,103,104.5,102.5,104,103.1,103.85,103.35,105.08,30933,25952,23925,-0.2,-0.2,0,35.35%,44.57%,1837.88,527.43,16.91,8556.01
2014/1/9,102.5,103,100.5,101,102.4,103.65,103.15,105,64222,35770,29368,-0.35,-0.23,-0.12,26.60%,38.58%,1837.49,535.76,17.09,8514.68
2014/1/10,102,102.5,101.5,102,102.3,103.45,103.1,104.92,36290,34796,32317,-0.42,-0.27,-0.15,26.82%,34.66%,1838.13,531.49,16.76,8529.35
2014/1/13,103,103.5,102.5,103,102.4,103.3,103.13,104.8,22081,34466,32112,-0.38,-0.29,-0.09,33.03%,34.12%,1842.37,533.7,16.9,8566.2
2014/1/14,102.5,103.5,102,103.5,102.7,103.05,103.2,104.69,21718,35049,29856,-0.34,-0.3,-0.04,42.02%,36.75%,1819.2,527.66,16.91,8548.14
2014/1/15,104,106,104,105,102.9,103,103.28,104.58,54458,39754,32853,-0.16,-0.27,0.11,55.29%,42.93%,1838.88,539.61,17.379999,8602.55
2014/1/16,106,107.5,106,107,104.1,103.25,103.58,104.52,49601,36830,36300,0.14,-0.19,0.33,67.81%,51.22%,1848.38,544.21,17.559999,8612.11
2014/1/17,108,108.5,107,107.5,105.2,103.75,103.83,104.48,55767,40725,37760,0.43,-0.07,0.5,74.37%,58.94%,1845.89,541.05,18.15,8596
2014/1/20,107,108.5,107,107.5,106.1,104.25,104.1,104.48,24299,41169,37817,0.65,0.08,0.57,78.75%,65.54%,1838.7,538.14,17.77,8621.56
2014/1/21,108.5,108.5,106,106.5,106.7,104.7,104.23,104.43,25121,41849,38449,0.76,0.21,0.55,77.50%,69.53%,1838.7,538.14,17.77,8599.9
2014/1/22,106,107.5,106,107.5,107.2,105.05,104.45,104.4,28727,36703,38228,0.86,0.34,0.51,80.24%,73.10%,1843.8,541.5,17.690001,8625.3
2014/1/23,108.5,108.5,107.5,107.5,107.3,105.7,104.68,104.36,28309,32445,34637,0.97,0.47,0.5,81.70%,75.96%,1844.86,547.47,17.959999,8595.1
2014/1/24,107,108.5,107,108,107.4,106.3,104.88,104.33,34059,28103,34414,1.06,0.59,0.47,85.23%,79.05%,1828.46,541.49,17.700001,8598.31
2014/1/27,106,106.5,104,105,106.9,106.5,104.9,104.26,65271,36297,38733,0.9,0.65,0.25,64.23%,74.11%,1790.29,528.89,17.57,8462.57
2014/2/5,102,102,100.5,100.5,105.7,106.2,104.63,104.12,147198,60713,51281,0.42,0.6,-0.18,42.82%,63.68%,1781.56,525.27,17.15,8264.48
2014/2/6,101,103,101,102,104.6,105.9,104.45,104.04,73840,69735,53219,0.13,0.51,-0.38,34.80%,54.05%,1751.64,518.46,16.459999,8311.01
2014/2/7,103.5,104.5,103,104,103.9,105.6,104.43,103.99,54186,74911,53678,0.06,0.42,-0.36,37.78%,48.63%,1773.43,526.67,16.99,8387.35
2014/2/10,104,104.5,103,103,102.9,105.15,104.45,103.93,26244,73348,50725,-0.05,0.33,-0.37,35.60%,44.29%,1797.02,535.31,17.16,8391.95
2014/2/11,104.5,105,104,104.5,102.8,104.85,104.55,103.9,23524,64998,50648,-0.03,0.25,-0.29,40.40%,42.99%,1799.84,538.04,17.26,8430.56
2014/2/12,105,105.5,104.5,105,103.7,104.7,104.7,103.91,25306,40620,50666,0.01,0.21,-0.19,45.69%,43.89%,1819.75,544.86,17.389999,8510.87
2014/2/13,105,106,105,105,104.3,104.45,104.75,103.91,19625,29777,49756,0.07,0.18,-0.11,49.21%,45.66%,1819.26,549.48,17.379999,8467.7
2014/2/14,106.5,107.5,106.5,107.5,105,104.45,105.08,103.98,42738,27487,51199,0.28,0.2,0.08,66.14%,52.49%,1829.83,556.02,17.450001,8513.68
2014/2/17,108,108.5,107.5,108.5,106.1,104.5,105.4,104.07,34368,29112,51230,0.51,0.26,0.25,77.43%,60.80%,1838.63,559.12,17.889999,8519.55
2014/2/18,108.5,108.5,107.5,108,106.8,104.8,105.65,104.13,22290,28865,46932,0.67,0.34,0.33,82.73%,68.11%,1838.63,559.12,17.889999,8556.23
2014/2/19,108,108,107,108,107.4,105.55,105.88,104.2,28887,29582,35101,0.77,0.43,0.34,85.45%,73.89%,1840.76,560.45,17.790001,8577.01
2014/2/20,106.5,107,106,106.5,107.7,106,105.95,104.23,28470,31351,30564,0.74,0.49,0.25,78.18%,75.32%,1828.75,560.02,17.76,8524.62
2014/2/21,107,107.5,107,107.5,107.7,106.35,105.98,104.3,31505,29104,28296,0.77,0.55,0.23,78.05%,76.23%,1839.78,564.06,17.690001,8601.86
2014/2/24,107.5,108,106,107,107.4,106.75,105.95,104.4,32058,28642,28877,0.76,0.59,0.17,72.86%,75.11%,1836.25,561.21,17.74,8560.61
2014/2/25,107.5,108,106.5,108,107.4,107.1,105.98,104.53,34350,31054,29960,0.8,0.63,0.16,77.15%,75.79%,1847.61,563.37,17.690001,8575.62
2014/2/26,107.5,108,107,107.5,107.3,107.35,106.03,104.64,34983,32273,30927,0.8,0.67,0.14,71.43%,74.34%,1845.12,560.54,17.620001,8600.86
2014/2/27,107.5,108,107.5,108,107.6,107.65,106.05,104.72,49352,36450,33900,0.83,0.7,0.13,74.29%,74.32%,1845.16,564.29,17.83,8639.58
2014/3/3,108,108,106.5,108,107.7,107.7,106.08,104.77,62467,42642,35873,0.82,0.72,0.1,76.19%,74.94%,1854.29,564.22,18.01,8601.98
2014/3/4,108,108,107.5,107.5,107.8,107.6,106.05,104.81,48940,46018,37330,0.8,0.74,0.06,75.79%,75.23%,1845.73,560.23,18.030001,8554.54
2014/3/5,108.5,110,108.5,110,108.2,107.8,106.3,104.89,55448,50238,40646,0.94,0.78,0.16,83.86%,78.11%,1873.91,570.13,18.040001,8632.93
2014/3/6,110,113.5,110,113,109.3,108.3,106.93,105.03,72623,57766,45020,1.26,0.88,0.38,87.02%,81.08%,1873.81,571.3,18.389999,8713.79
2014/3/7,114,115,113.5,114.5,110.6,109.1,107.55,105.21,66917,61279,48864,1.65,1.03,0.62,89.49%,83.88%,1877.03,575.02,18.870001,8713.96
2014/3/10,114.5,114.5,112.5,113,111.6,109.65,108,105.34,38430,56472,49557,1.85,1.19,0.66,85.15%,84.31%,1878.04,574.39,18.77,8665.24
2014/3/11,113.5,114.5,113.5,114,112.9,110.35,108.55,105.51,29183,52520,49269,2.05,1.36,0.68,86.18%,84.93%,1877.17,573.22,18.959999,8702.33
2014/3/12,112.5,113,112,113,113.5,110.85,108.98,105.68,18415,45114,47676,2.08,1.51,0.57,82.94%,84.27%,1867.63,570.08,18.77,8684.73
2014/3/13,116.5,117.5,115.5,116.5,114.2,111.75,109.55,105.87,59081,42405,50086,2.37,1.68,0.69,85.60%,84.71%,1868.2,574.92,19.43,8747.79
2014/3/14,115,115.5,114,115,114.3,112.45,110.05,106.05,47105,38443,49861,2.45,1.83,0.62,82.07%,83.83%,1846.34,565.14,19.27,8687.63
2014/3/17,114.5,115,113,114,114.5,113.05,110.38,106.2,33910,37539,47005,2.41,1.95,0.46,75.08%,80.91%,1841.13,562.48,18.9,8700.1
2014/3/18,114.5,115,113.5,114.5,114.6,113.75,110.68,106.39,37517,39206,45863,2.39,2.04,0.35,70.05%,77.29%,1858.83,569.5,19.110001,8731.94
2014/3/19,114.5,115,113.5,114.5,114.9,114.2,111,106.59,35237,42570,43842,2.34,2.1,0.24,61.85%,72.15%,1872.25,577.19,19.18,8689.46
2014/3/20,113,113.5,112,112,114,114.1,111.2,106.76,46512,40056,41231,2.12,2.1,0.01,41.24%,61.84%,1860.77,576.69,18.879999,8597.33
2014/3/21,114,114,112,112.5,113.5,113.9,111.5,106.91,60438,42723,40583,1.95,2.07,-0.12,30.52%,51.40%,1872.01,587.63,18.85,8577.17
2014/3/24,111.5,112.5,111.5,112.5,113.2,113.85,111.75,107.1,29608,41862,39701,1.75,2.01,-0.26,25.90%,42.90%,1866.52,582.54,18.530001,8605.38
2014/3/25,111.5,113.5,111.5,113.5,113,113.8,112.08,107.28,38071,41973,40589,1.64,1.93,-0.29,28.38%,38.06%,1857.44,579.85,18.639999,8689.3
2014/3/26,115.5,116,114.5,115.5,113.2,114.05,112.45,107.51,45234,43973,43271,1.72,1.89,-0.17,48.55%,41.56%,1865.62,584.33,19.120001,8737.27
2014/3/27,114.5,116,114,116,114,114,112.88,107.71,31399,40950,40503,1.78,1.87,-0.09,65.70%,49.60%,1852.56,577.84,19.09,8779.57
2014/3/28,116,117.5,115.5,117.5,115,114.25,113.35,107.95,43794,37621,40172,1.92,1.88,0.04,77.13%,58.78%,1849.04,573.32,19.42,8774.64
2014/3/31,118,118.5,116.5,118.5,116.2,114.7,113.88,108.21,47146,41129,41496,2.09,1.92,0.17,84.76%,67.44%,1857.62,577.48,19.639999,8849.28
2014/4/1,119,119.5,118.5,119.5,117.4,115.2,114.48,108.47,40636,41642,41808,2.3,2,0.3,89.84%,74.91%,1872.34,586.74,20.02,8873.15
2014/4/2,120.5,121,119,120,118.3,115.75,114.98,108.73,43685,41332,42652,2.49,2.09,0.4,89.72%,79.84%,1885.52,595.91,20.32,8905.45
2014/4/3,118.5,119,117.5,118.5,118.8,116.4,115.25,108.93,37000,42452,41701,2.49,2.17,0.32,84.37%,81.35%,1890.9,594.94,20.040001,8888.54
2014/4/7,117.5,118,116.5,117.5,118.8,116.9,115.4,109.13,45255,42744,40183,2.38,2.21,0.16,77.30%,80.00%,1888.77,595.93,19.940001,8876.44
2014/4/8,117,119.5,117,119,118.9,117.55,115.7,109.38,43894,42094,41611,2.36,2.24,0.12,75.34%,78.45%,1845.04,573.91,19.74,8888.25
2014/4/9,119.5,120,119,119,118.8,118.1,115.95,109.65,29648,39896,40769,2.38,2.27,0.11,74.04%,76.98%,1851.96,581.18,19.98,8930.57
2014/4/10,119,119.5,118.5,119.5,118.7,118.5,116.28,109.93,27216,36603,38967,2.36,2.29,0.07,73.60%,75.85%,1872.18,587.72,20.15,8948.1
2014/4/11,118.5,120,118,120,119,118.9,116.45,110.23,34848,36172,39312,2.34,2.3,0.04,74.99%,75.57%,1833.08,569.15,19.82,8908.05
2014/4/14,120,121,120,120.5,119.6,119.2,116.73,110.51,31053,33332,38038,2.37,2.31,0.06,79.63%,76.92%,1815.69,560.34,19.889999,8857.42
2014/4/15,121.5,122.5,121,122.5,120.3,119.6,117.15,110.87,29397,30432,36263,2.51,2.35,0.15,86.42%,80.09%,1830.61,565.02,20.26,8916.71
2014/4/16,121.5,122.5,121,121,120.7,119.75,117.48,111.18,51076,34718,37307,2.52,2.39,0.13,82.61%,80.93%,1842.98,569,20.51,8923.82
2014/4/17,120.5,121.5,119,120,120.8,119.75,117.75,111.47,36419,36559,36581,2.4,2.39,0.01,74.52%,78.79%,1862.31,567.9,20.15,8944.16
2014/4/18,122.5,123,121,123,121.4,120.2,118.3,111.79,32921,36173,36173,2.47,2.41,0.07,83.01%,80.20%,1864.85,578.41,20.719999,8966.66
2014/4/21,122,122,121,121.5,121.6,120.6,118.75,112.07,24163,34795,34064,2.42,2.41,0.01,78.67%,79.69%,1864.85,578.41,20.719999,8951.19
2014/4/22,121,122.5,120.5,121.5,121.4,120.85,119.2,112.31,27034,34323,32378,2.35,2.4,-0.05,75.78%,78.39%,1871.89,583.48,20.559999,8974.71
2014/4/23,123,123,120.5,121,121.4,121.05,119.58,112.53,34358,30979,32849,2.26,2.37,-0.11,70.52%,75.77%,1879.55,589.11,20.559999,8956.92
2014/4/24,121,121,120,121,121.6,121.2,119.85,112.76,25525,28800,32679,2.11,2.32,-0.2,63.68%,71.74%,1875.39,588.43,20.41,8945.45
2014/4/25,121,121,118,118.5,120.7,121.05,119.98,112.96,49438,32104,34138,1.84,2.22,-0.39,45.79%,63.09%,1878.61,591.64,20.559999,8774.12
2014/4/28,118.5,120,117.5,119,120.2,120.9,120.05,113.15,28068,32885,33840,1.59,2.09,-0.51,39.62%,55.26%,1863.4,572.19,19.91,8809.71
2014/4/29,120.5,121,119,120.5,120,120.7,120.15,113.37,21812,31840,33081,1.48,1.97,-0.49,44.59%,51.71%,1869.43,568.55,20.299999,8872.11
2014/4/30,120,120.5,117,118.5,119.5,120.45,120.1,113.54,44124,33793,32386,1.25,1.83,-0.57,38.06%,47.16%,1878.33,572.99,20.1,8791.44
2014/5/2,119,119.5,117,118,118.9,120.25,120,113.76,45030,37694,33247,1.02,1.67,-0.65,30.93%,41.75%,1883.95,575.97,20.1,8867.32
2014/5/5,117.5,118,116,117,118.6,119.65,119.93,114.03,28888,33584,32844,0.74,1.48,-0.74,25.38%,36.29%,1881.14,575.49,19.620001,8870.43
2014/5/6,117,119,116.5,118,118.4,119.3,119.95,114.3,27525,33476,33180,0.58,1.3,-0.72,26.45%,33.01%,1884.66,575.94,19.66,8912.39
2014/5/7,118,119,117.5,118.5,118,119,119.93,114.54,33277,35769,33805,0.48,1.14,-0.65,34.30%,33.44%,1867.72,573.48,20,8893.22
2014/5/8,119.5,120,119,119.5,118.2,118.85,119.95,114.82,30096,32963,33378,0.5,1.01,-0.51,46.20%,37.69%,1878.21,573.99,20.33,8930.9
2014/5/9,120,120,119,120,118.6,118.75,119.98,115.08,23288,28615,33155,0.52,0.91,-0.39,57.47%,44.28%,1875.63,577.83,20.51,8889.69
2014/5/12,119.5,120,117.5,118.5,118.9,118.75,119.9,115.3,37049,30247,31916,0.44,0.82,-0.38,54.98%,47.85%,1878.48,575.97,20.41,8808.61
2014/5/13,120,121,119.5,120.5,119.4,118.9,119.9,115.56,24046,29551,31514,0.52,0.76,-0.24,66.65%,54.12%,1896.65,586.48,20.59,8817.94
2014/5/14,121,122,120.5,122,120.1,119.05,119.88,115.8,32903,29476,32623,0.67,0.74,-0.07,77.77%,62.00%,1897.45,581.88,20.639999,8875.16
