Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Vol,MA5,MA10,DIF12-26,MACD9,OSC,K,D,RSI 6,RSI 12,BBand width,Band%EMA3
2014/12/9,143.5,144,141.5,142,143.3,139.3,137.65,133.94,6392,15912,10614,2.21,1.45,0.76,66.36%,65.18%,58.98%,59.11%,10.61%,9.95%
2014/12/10,142,145.5,142,143.5,143.2,140.25,137.98,134.22,8509,12451,11201,2.33,1.63,0.71,67.70%,66.02%,64.03%,61.74%,11.20%,10.57%
2014/12/11,143.5,149,143.5,148,144.3,141.6,138.45,134.48,19175,12651,12856,2.68,1.84,0.85,76.24%,69.43%,75.08%,68.40%,12.82%,11.70%
2014/12/12,148.5,149,146,146,144.5,142.5,138.83,134.72,11505,11082,13198,2.9,2.05,0.85,77.49%,72.12%,64.51%,63.08%,13.64%,12.67%
2014/12/15,145,147.5,145,145.5,145,143.45,139.23,134.96,8209,10758,13145,2.96,2.23,0.73,75.66%,73.30%,61.90%,61.77%,14.19%,13.43%
2014/12/16,145.5,147.5,143,143,145.2,144.25,139.78,135.16,8077,11095,13504,2.84,2.35,0.49,57.11%,67.90%,49.79%,55.48%,13.48%,13.45%
2014/12/17,143,143,141,141,144.7,143.95,140.15,135.31,8402,11074,11762,2.5,2.38,0.12,38.07%,57.96%,41.92%,50.95%,12.81%,13.13%
2014/12/18,143,143.5,133.5,134,141.9,143.1,140,135.32,15108,10260,11456,1.79,2.27,-0.47,26.46%,47.46%,25.20%,38.85%,13.26%,13.19%
2014/12/19,136,137,127,132,139.1,141.8,139.83,135.34,31715,14302,12692,0.87,1.99,-1.11,25.21%,40.04%,22.16%,36.17%,13.92%,13.56%
2014/12/22,133.5,136.5,133,136.5,137.3,141.15,139.88,135.43,9774,14615,12687,0.44,1.68,-1.24,31.20%,37.10%,41.25%,45.41%,13.80%,13.68%
2014/12/23,137,137.5,135,135,135.7,140.45,139.88,135.52,5342,14068,12582,0.09,1.36,-1.27,32.92%,35.71%,37.57%,43.14%,13.80%,13.74%
2014/12/24,135,136.5,133.5,133.5,134.2,139.45,139.85,135.54,8132,14014,12544,-0.3,1.03,-1.33,31.80%,34.40%,33.93%,40.91%,13.90%,13.82%
2014/12/25,135,136.5,134.5,135,134.4,138.15,139.88,135.62,6406,12274,11267,-0.52,0.72,-1.23,34.21%,34.34%,40.81%,44.06%,13.82%,13.82%
2014/12/26,136,138,136,137.5,135.5,137.3,139.9,135.77,7533,7437,10870,-0.52,0.47,-0.99,39.88%,36.18%,51.01%,49.01%,13.78%,13.80%
2014/12/27,137.5,138,136.5,137.5,135.7,136.5,139.98,135.87,2561,5995,10305,-0.51,0.27,-0.78,47.80%,40.05%,51.01%,49.01%,13.63%,13.71%
2014/12/29,137.5,138.5,136.5,137.5,136.2,135.95,140.1,135.98,3867,5700,9884,-0.48,0.12,-0.61,53.08%,44.40%,51.01%,49.01%,13.33%,13.52%
2014/12/30,138,141,137,140.5,137.6,135.9,139.93,136.14,10812,6236,10125,-0.28,0.04,-0.32,67.53%,52.11%,63.90%,55.19%,13.10%,13.31%
2014/12/31,140.5,142,140,142,139,136.7,139.9,136.34,7308,6416,9345,0.02,0.04,-0.02,78.35%,60.85%,68.83%,57.97%,13.07%,13.19%
2015/1/5,142,144.5,140,143,140.1,137.8,139.8,136.56,7992,6508,6973,0.35,0.1,0.25,81.02%,67.58%,71.89%,59.78%,12.81%,13.00%
2015/1/6,141.5,144,141,141,140.8,138.25,139.7,136.78,8794,7755,6875,0.53,0.19,0.35,76.74%,70.63%,58.16%,54.64%,12.68%,12.84%
2015/1/7,143,145,142,144,142.1,139.15,139.8,137.03,12009,9383,7541,0.83,0.32,0.51,81.32%,74.19%,68.87%,60.24%,12.88%,12.86%
2015/1/8,145.5,149,145.5,146,143.2,140.4,139.93,137.32,19422,11105,8670,1.28,0.51,0.77,79.85%,76.08%,74.16%,63.51%,13.25%,13.05%
2015/1/9,148,149,146,148,144.4,141.7,139.93,137.58,13119,12267,9342,1.71,0.75,0.96,83.90%,78.69%,78.53%,66.52%,13.25%,13.15%
2015/1/12,148,153.5,147,152,146.2,143.15,140.23,137.97,19279,14525,10516,2.3,1.06,1.24,86.33%,81.23%,84.74%,71.62%,14.78%,13.96%
2015/1/13,152,153.5,147,147.5,147.5,144.15,140.33,138.21,15789,15924,11839,2.55,1.36,1.19,78.76%,80.41%,60.96%,60.34%,15.11%,14.53%
2015/1/14,147.5,149,146.5,149,148.5,145.3,140.63,138.48,7509,15024,12203,2.68,1.62,1.06,74.73%,78.52%,64.90%,62.49%,15.94%,15.24%
2015/1/15,149.5,150,147.5,147.5,148.8,146,140.95,138.72,6028,12345,11725,2.73,1.84,0.89,68.34%,75.13%,57.89%,59.00%,16.46%,15.85%
2015/1/16,147.5,150,147,147.5,148.7,146.55,141.63,138.98,8068,11335,11801,2.73,2.02,0.71,62.89%,71.05%,57.89%,59.00%,16.21%,16.03%
2015/1/19,150,156,150,155.5,149.4,147.8,142.8,139.39,23173,12113,13319,3.2,2.26,0.94,74.07%,72.06%,76.98%,69.73%,16.93%,16.48%
2015/1/20,158,160,156.5,158,151.5,149.5,143.88,139.88,17826,12521,14222,3.84,2.57,1.26,78.12%,74.08%,80.33%,72.20%,18.64%,17.56%
2015/1/21,158.5,159.5,156.5,159,153.5,151,145.08,140.33,11188,13257,14140,4.32,2.92,1.4,83.03%,77.06%,81.61%,73.16%,19.69%,18.62%
2015/1/22,160,161,157,158,155.6,152.2,146.3,140.77,8631,13777,13061,4.65,3.27,1.39,81.79%,78.64%,75.69%,70.51%,19.56%,19.09%
2015/1/23,158,160,156,156,157.3,153,147.35,141.15,8631,13890,12612,4.74,3.56,1.18,76.37%,77.88%,64.46%,65.34%,18.88%,18.99%
2015/1/26,157,160,156.5,159,158,153.7,148.43,141.56,11049,11465,11789,4.88,3.83,1.06,79.65%,78.47%,71.95%,69.05%,18.89%,18.94%
2015/1/27,160.5,160.5,157.5,158,158,154.75,149.45,141.89,5638,9027,10774,4.93,4.05,0.88,79.29%,78.74%,66.36%,66.46%,18.29%,18.62%
2015/1/28,157.5,161,157,158.5,157.9,155.7,150.5,142.25,9122,8614,10935,4.93,4.22,0.71,80.24%,79.24%,67.86%,67.14%,17.34%,17.98%
2015/1/29,159,159.5,156.5,158,157.9,156.75,151.38,142.58,5762,8040,10909,4.82,4.34,0.47,77.74%,78.74%,64.41%,65.70%,16.63%,17.31%
2015/1/30,158.5,159,155,157,158.1,157.7,152.13,142.92,8484,8011,10950,4.59,4.39,0.2,62.93%,73.47%,57.42%,62.77%,15.83%,16.57%
2015/2/2,157.5,158.5,156.5,158,157.9,157.95,152.88,143.27,5438,6889,9177,4.42,4.4,0.02,58.62%,68.52%,62.33%,64.50%,15.09%,15.83%
2015/2/3,158.5,159.5,158,158.5,158,158,153.75,143.64,4143,6590,7809,4.31,4.38,-0.07,58.53%,65.19%,64.76%,65.37%,13.52%,14.67%
2015/2/4,159.5,161,158.5,158.5,158,157.95,154.48,143.98,6118,5989,7302,4.21,4.35,-0.14,58.46%,62.95%,64.76%,65.37%,12.38%,13.53%
2015/2/5,158.5,159,156.5,157,157.8,157.85,155.03,144.31,4021,5641,6841,3.95,4.27,-0.32,50.09%,58.66%,50.62%,60.08%,11.33%,12.43%
2015/2/6,157.5,160,157.5,158.5,158.1,158.1,155.55,144.64,6919,5328,6669,3.8,4.17,-0.38,52.84%,56.72%,60.87%,63.32%,10.65%,11.54%
2015/2/9,156.5,157.5,147.5,147.5,156,156.95,155.33,144.79,24941,9228,8059,2.95,3.93,-0.98,35.22%,49.55%,21.53%,38.39%,11.43%,11.49%
2015/2/10,146.5,148.5,145.5,146.5,153.6,155.8,155.28,144.94,8398,10079,8335,1.99,3.54,-1.55,25.63%,41.58%,20.11%,36.94%,11.67%,11.58%
2015/2/11,148.5,148.5,147,148.5,151.6,154.8,155.25,145.22,4386,9733,7861,1.32,3.1,-1.77,23.54%,35.57%,31.01%,41.72%,11.77%,11.67%
2015/2/12,149,149,147,147.5,149.7,153.75,155.25,145.45,8305,10590,8115,0.76,2.63,-1.87,19.99%,30.38%,28.67%,40.07%,11.77%,11.72%
2015/2/13,148,149.5,148,148.5,147.7,152.9,155.3,145.64,4006,10007,7668,0.37,2.18,-1.8,19.78%,26.84%,34.61%,42.55%,11.56%,11.64%
2015/2/24,150,150,148.5,149,148,152,154.98,145.87,4371,5893,7561,0.11,1.76,-1.65,20.71%,24.80%,37.72%,43.83%,12.11%,11.87%
2015/2/25,149.5,150,146.5,147.5,148.2,150.9,154.45,146.07,4192,5052,7566,-0.2,1.37,-1.57,18.41%,22.67%,32.20%,40.86%,12.71%,12.29%
2015/2/26,147.5,153,146,153,149.1,150.35,154.15,146.37,10073,6189,7961,-0.17,1.06,-1.23,29.51%,24.95%,58.75%,53.45%,12.46%,12.37%
2015/3/2,154,154,149,149,149.4,149.55,153.7,146.62,8346,6198,8394,-0.22,0.81,-1.03,29.40%,26.43%,43.79%,45.73%,12.60%,12.49%
2015/3/3,149,149,143,144.5,148.6,148.15,153.13,146.78,14902,8377,9192,-0.66,0.51,-1.17,24.14%,25.67%,32.58%,38.84%,13.59%,13.04%
2015/3/4,144.5,146,143,144.5,147.7,147.85,152.4,146.91,6360,8775,7334,-1.06,0.2,-1.26,20.64%,23.99%,32.58%,38.84%,14.02%,13.53%
2015/3/5,144,145.5,143,143,146.8,147.5,151.65,147.03,5632,9063,7057,-1.42,-0.12,-1.3,13.76%,20.58%,29.02%,36.65%,14.64%,14.09%
2015/3/6,144,145,143.5,145,145.2,147.15,150.98,147.19,3606,7769,6979,-1.62,-0.42,-1.19,15.23%,18.80%,39.59%,41.45%,14.57%,14.33%
2015/3/9,144.5,147,143.5,145,144.4,146.9,150.33,147.21,4088,6918,6558,-1.71,-0.68,-1.03,16.22%,17.94%,39.59%,41.45%,14.36%,14.34%
2015/3/10,145,146,143.5,143.5,144.2,146.4,149.65,147.23,3733,4684,6530,-1.84,-0.91,-0.93,12.33%,16.07%,34.11%,38.83%,14.34%,14.34%
2015/3/11,143,144.5,142.5,143,143.9,145.8,148.9,147.19,3522,4116,6445,-1.99,-1.13,-0.87,9.67%,13.93%,32.31%,37.95%,13.94%,14.14%
2015/3/12,144,145.5,143.5,144,144.1,145.45,148.18,147.21,2766,3543,6303,-2.01,-1.3,-0.71,10.79%,12.89%,39.89%,40.86%,12.95%,13.55%
2015/3/13,145.5,147,144.5,145,144.1,144.65,147.5,147.26,3658,3553,5661,-1.91,-1.43,-0.49,20.02%,15.26%,47.01%,43.73%,11.42%,12.48%
2015/3/16,144.5,144.5,143,143,143.7,144.05,146.8,147.25,3372,3410,5164,-1.97,-1.54,-0.44,17.05%,15.86%,36.61%,39.54%,10.10%,11.29%
2015/3/17,143,144.5,141,141.5,143.3,143.75,145.95,147.14,5386,3741,4212,-2.1,-1.65,-0.45,14.14%,15.29%,30.53%,36.66%,7.54%,9.42%
2015/3/18,141,142.5,139,140,142.7,143.3,145.58,147.04,6256,4288,4202,-2.31,-1.78,-0.53,13.60%,14.72%,25.45%,33.97%,8.28%,8.85%
2015/3/19,141,142,140,141.5,142.2,143.15,145.33,146.98,3696,4474,4008,-2.38,-1.9,-0.48,19.48%,16.31%,37.85%,38.87%,8.62%,8.73%
2015/3/20,142.5,142.5,140.5,141.5,141.5,142.8,144.98,146.95,5597,4861,4207,-2.39,-2,-0.39,23.40%,18.67%,37.85%,38.87%,8.69%,8.71%
2015/3/23,142.5,146.5,142.5,144,141.7,142.7,144.8,147,14335,7054,5232,-2.15,-2.03,-0.12,36.44%,24.59%,55.57%,46.72%,8.56%,8.64%
2015/3/24,144,144,141,142,141.8,142.55,144.48,147.13,7495,7476,5608,-2.1,-2.04,-0.05,36.79%,28.66%,43.63%,42.01%,8.40%,8.52%
2015/3/25,143,143,141,141,142,142.35,144.08,147.28,4671,7159,5723,-2.09,-2.05,-0.04,32.86%,30.06%,38.64%,39.82%,8.16%,8.34%
2015/3/26,140,141,139,140.5,141.8,142,143.73,147.35,7310,7882,6178,-2.16,-2.07,-0.09,28.57%,29.56%,36.17%,38.72%,8.14%,8.24%
2015/3/27,141.5,141.5,138,138,141.1,141.3,142.98,147.4,5183,7799,6330,-2.3,-2.12,-0.18,19.05%,26.06%,26.11%,33.65%,6.46%,7.35%
2015/3/30,140,140.5,139,139,140.1,140.9,142.48,147.49,5025,5937,6495,-2.35,-2.16,-0.18,16.62%,22.91%,34.81%,37.24%,5.66%,6.50%
2015/3/31,140,140.5,139.5,139.5,139.6,140.7,142.23,147.57,3718,5181,6329,-2.33,-2.2,-0.13,16.96%,20.93%,39.11%,39.04%,5.79%,6.15%
2015/4/1,139,139,135,136,138.6,140.3,141.8,147.54,6252,5498,6328,-2.54,-2.27,-0.28,14.21%,18.69%,25.17%,32.03%,6.76%,6.45%
2015/4/2,137.5,138.5,135.5,136.5,137.8,139.8,141.48,147.53,4785,4993,6437,-2.66,-2.34,-0.32,13.82%,17.07%,29.48%,33.88%,7.46%,6.96%
2015/4/7,138.5,140.5,137.5,140.5,138.3,139.7,141.25,147.58,6682,5292,6546,-2.49,-2.37,-0.11,29.58%,21.24%,54.59%,46.57%,7.13%,7.04%
2015/4/8,140,140,136,137,137.9,139,140.85,147.52,6143,5516,5726,-2.5,-2.4,-0.1,28.06%,23.51%,39.73%,39.36%,7.17%,7.11%
2015/4/9,138,138,133.5,135,137,138.3,140.43,147.4,8430,6458,5820,-2.65,-2.45,-0.2,24.95%,23.99%,33.48%,35.89%,7.83%,7.47%
2015/4/10,135,135.5,132.5,133.5,136.5,137.55,139.95,147.24,6220,6452,5975,-2.87,-2.53,-0.34,20.34%,22.77%,29.33%,33.48%,8.76%,8.11%
2015/4/13,134.5,135,133,135,136.2,137,139.5,147.14,3049,6105,5549,-2.95,-2.62,-0.33,23.98%,23.17%,38.49%,38.02%,8.88%,8.50%
2015/4/14,134,135,132.5,133,134.7,136.5,138.9,146.96,3555,5479,5386,-3.06,-2.71,-0.36,18.07%,21.47%,31.88%,34.59%,9.03%,8.77%
2015/4/15,133,133.5,130,130.5,133.4,135.65,138.28,146.7,5441,5339,5428,-3.3,-2.82,-0.48,13.63%,18.86%,25.35%,30.80%,10.08%,9.42%
2015/4/16,130.5,132.5,130.5,132.5,132.9,134.95,137.83,146.44,3198,4293,5376,-3.38,-2.94,-0.44,17.02%,18.25%,37.61%,36.84%,10.50%,9.96%
2015/4/17,132.5,132.5,129,129,132,134.25,137.28,146.06,6325,4314,5383,-3.57,-3.06,-0.51,11.35%,15.95%,27.97%,31.58%,11.81%,10.89%
2015/4/20,129,131,128,129.5,130.9,133.55,136.68,145.76,3324,4369,5237,-3.71,-3.19,-0.52,11.73%,14.54%,31.00%,33.07%,12.49%,11.69%
2015/4/21,130.5,131,129,129,130.1,132.4,136.05,145.43,2718,4201,4840,-3.78,-3.31,-0.47,11.16%,13.41%,29.51%,32.30%,13.02%,12.35%
2015/4/22,129,130.5,127,128,129.6,131.5,135.25,145.1,5531,4219,4779,-3.88,-3.42,-0.45,11.36%,12.73%,26.45%,30.74%,12.90%,12.63%
2015/4/23,129.5,131,129,130,129.1,131,134.65,144.81,3784,4336,4315,-3.78,-3.5,-0.29,20.07%,15.18%,41.09%,37.33%,12.53%,12.58%
2015/4/24,131,135,131,133.5,130,131,134.28,144.44,7454,4562,4438,-3.4,-3.48,0.07,40.46%,23.61%,58.45%,46.97%,11.80%,12.19%
2015/4/27,135,135,132.5,133,130.7,130.8,133.9,144.03,4671,4832,4600,-3.06,-3.39,0.33,51.98%,33.06%,55.64%,45.87%,11.05%,11.62%
2015/4/28,133,133.5,130,131.5,131.2,130.65,133.58,143.57,5251,5338,4770,-2.89,-3.29,0.4,53.40%,39.84%,47.43%,42.61%,10.81%,11.22%
2015/4/29,125,126,122.5,124,130.4,130,132.83,143,15821,7396,5808,-3.33,-3.3,-0.03,39.60%,39.76%,25.15%,30.70%,11.89%,11.55%
2015/4/30,124,126.5,121.5,126.5,129.7,129.4,132.18,142.51,10014,8642,6489,-3.54,-3.35,-0.19,38.75%,39.42%,36.99%,37.09%,11.69%,11.62%
2015/5/4,126.5,126.5,123.5,124,127.8,128.9,131.58,141.93,6045,8360,6461,-3.73,-3.43,-0.31,32.00%,36.95%,31.09%,33.70%,12.60%,12.11%
2015/5/5,120,121.5,119,121,125.4,128.05,130.8,141.31,10071,9440,7136,-4.14,-3.57,-0.57,25.50%,33.13%,25.28%,30.10%,14.00%,13.06%
2015/5/6,120.5,123,118.5,122.5,123.6,127.4,129.9,140.71,7297,9850,7594,-4.34,-3.72,-0.62,25.08%,30.45%,32.81%,33.95%,13.38%,13.22%
2015/5/7,120.5,121,119.5,120,122.8,126.6,129.05,140.08,5114,7708,7552,-4.57,-3.89,-0.67,19.75%,26.88%,27.31%,30.86%,14.05%,13.63%
2015/5/8,120,121,119,119,121.3,125.5,128.25,139.44,4127,6531,7587,-4.74,-4.06,-0.68,14.18%,22.65%,25.27%,29.68%,15.02%,14.33%
2015/5/11,120,120.5,111,111,118.7,123.25,127.13,138.66,14476,8217,8289,-5.31,-4.31,-1,9.45%,18.25%,14.73%,22.25%,18.73%,16.53%
2015/5/12,111,112,107.5,110.5,116.6,121,125.9,137.86,10912,8385,8913,-5.95,-4.64,-1.32,11.56%,16.02%,14.29%,21.88%,21.23%,18.88%
2015/5/13,110.5,114.5,110,114,114.9,119.25,124.95,137.12,8139,8554,9202,-6.15,-4.94,-1.21,19.11%,17.05%,31.69%,30.75%,22.25%,20.56%
2015/5/14,114,114.5,112,112,113.3,118.05,124.03,136.37,4912,8513,8111,-6.28,-5.21,-1.07,20.64%,18.25%,27.82%,28.72%,23.76%,22.16%
2015/5/15,113,113.5,110.5,111,111.7,116.5,122.95,135.58,3568,8401,7466,-6.4,-5.45,-0.95,21.28%,19.26%,25.92%,27.72%,24.78%,23.47%
2015/5/18,110,110,104,104.5,110.4,114.55,121.73,134.86,13082,8123,8170,-6.87,-5.73,-1.14,15.07%,17.86%,16.91%,22.23%,27.83%,25.65%
2015/5/19,104,106,102.5,105,109.3,112.95,120.5,134.17,7694,7479,7932,-7.26,-6.04,-1.22,14.55%,16.76%,19.49%,23.50%,29.91%,27.78%
2015/5/20,103.5,104.5,102.5,103.5,107.2,111.05,119.23,133.42,8125,7476,8015,-7.57,-6.34,-1.22,11.50%,15.01%,17.53%,22.31%,31.90%,29.84%
2015/5/21,102,105,100.5,104,105.6,109.45,118.03,132.69,8215,8137,8325,-7.73,-6.62,-1.11,13.50%,14.50%,20.72%,23.72%,33.32%,31.58%
2015/5/22,104,106,103,104,104.2,107.95,116.73,131.95,5053,8434,8418,-7.7,-6.84,-0.87,17.33%,15.45%,20.72%,23.72%,33.87%,32.72%
2015/5/25,103,104.5,102.5,102.5,103.8,107.1,115.18,131.18,3226,6463,7293,-7.69,-7.01,-0.69,16.32%,15.74%,17.75%,22.28%,33.19%,32.95%
2015/5/26,103.5,104.5,102.5,103,103.4,106.35,113.68,130.43,3867,5697,6588,-7.58,-7.12,-0.46,16.83%,16.10%,22.21%,23.96%,31.59%,32.27%
2015/5/27,104,105,103,104.5,103.6,105.4,112.33,129.63,4335,4939,6208,-7.32,-7.16,-0.16,21.48%,17.89%,34.91%,28.98%,29.17%,30.72%
2015/5/28,105.5,106,103.5,104.5,103.7,104.65,111.35,128.88,4202,4137,6137,-7.01,-7.13,0.12,28.35%,21.38%,34.91%,28.98%,28.37%,29.54%
2015/5/29,105,105,103,103,103.5,103.85,110.18,128.19,4893,4105,6269,-6.77,-7.06,0.29,34.05%,25.60%,28.26%,26.87%,26.43%,27.99%
2015/6/1,102,102,97,98,102.6,103.2,108.88,127.42,13745,6208,6336,-6.89,-7.03,0.14,26.41%,25.87%,16.05%,21.24%,25.76%,26.88%
2015/6/2,98,100,97.5,98.5,101.7,102.55,107.75,126.68,10604,7556,6627,-6.91,-7,0.09,23.16%,24.97%,20.19%,23.00%,25.16%,26.02%
2015/6/3,98.5,99.5,92.6,92.8,99.36,101.48,106.27,125.81,25439,11777,8358,-7.18,-7.04,-0.15,15.94%,21.96%,12.05%,18.00%,24.98%,25.50%
2015/6/4,92.8,95.7,92.5,94.5,97.36,100.53,104.99,124.96,14252,13787,8962,-7.33,-7.1,-0.23,15.56%,19.83%,23.14%,23.42%,24.06%,24.78%
2015/6/5,95,95.7,92.1,92.8,95.32,99.41,103.68,124.12,12425,15293,9699,-7.43,-7.16,-0.27,12.05%,17.24%,20.10%,21.84%,23.08%,23.93%
2015/6/8,83.6,83.6,83.6,83.6,92.44,97.52,102.31,123.13,4301,13404,9806,-8.21,-7.37,-0.83,8.04%,14.17%,10.85%,15.63%,28.03%,25.98%
2015/6/9,75.3,75.3,75.3,75.3,87.8,94.75,100.55,121.98,7879,12859,10208,-9.38,-7.77,-1.61,5.36%,11.23%,7.24%,12.22%,35.90%,30.94%
2015/6/10,75.2,77.6,73.8,76.3,84.5,91.93,98.67,120.84,52049,18181,14979,-10.14,-8.25,-1.89,6.24%,9.57%,11.49%,14.67%,40.18%,35.56%
2015/6/11,77,77.4,75,75.5,80.7,89.03,96.84,119.71,17879,18907,16347,-10.63,-8.72,-1.91,6.17%,8.44%,11.01%,14.32%,43.88%,39.72%
2015/6/12,75,76.6,72.7,76,77.34,86.33,95.09,118.62,23921,21206,18249,-10.94,-9.17,-1.77,8.14%,8.34%,13.74%,15.69%,46.36%,43.04%
2015/6/15,76,83.6,75.5,83.6,77.34,84.89,94.05,117.68,21153,24576,18990,-10.55,-9.44,-1.11,18.99%,11.89%,44.68%,33.33%,47.08%,45.06%
2015/6/16,83.6,83.6,78.5,78.7,78.02,82.91,92.73,116.64,23602,27721,20290,-10.27,-9.61,-0.66,21.35%,15.04%,34.98%,29.06%,48.53%,46.80%
2015/6/17,79.6,82.8,79.4,79.7,78.7,81.6,91.54,115.61,16061,20523,19352,-9.88,-9.66,-0.22,24.38%,18.16%,38.26%,31.03%,49.41%,48.10%
2015/6/18,79.8,80.7,79.2,80.3,79.66,80.18,90.36,114.54,8024,18552,18729,-9.49,-9.63,0.14,39.50%,25.27%,40.43%,32.26%,49.50%,48.80%
2015/6/22,81.5,81.6,77.4,77.9,80.04,78.69,89.05,113.48,11798,16128,18667,-9.19,-9.54,0.35,42.23%,30.92%,34.60%,29.93%,49.56%,49.18%
2015/6/23,78,80.1,77.5,78,78.92,78.13,87.83,112.43,8607,13618,19097,-8.88,-9.41,0.53,44.36%,35.40%,35.07%,30.16%,49.33%,49.26%
2015/6/24,78,78.6,74.1,75,78.18,78.1,86.43,111.33,16041,12106,19914,-8.74,-9.28,0.53,36.61%,35.80%,27.88%,27.24%,49.00%,49.13%
2015/6/25,75,76.4,74.6,75.7,77.38,78.04,84.99,110.3,7939,10482,15503,-8.55,-9.13,0.58,33.58%,35.06%,31.80%,28.99%,46.93%,48.03%
2015/6/26,76,77.6,75.3,76.2,76.56,78.11,83.57,109.25,7343,10346,14449,-8.24,-8.95,0.71,29.76%,33.29%,34.83%,30.29%,43.40%,45.71%
2015/6/29,75.2,75.5,74.1,74.2,75.82,77.93,82.13,108.16,6211,9228,12678,-8.05,-8.77,0.72,20.19%,28.93%,28.70%,28.04%,39.47%,42.59%
2015/6/30,74.6,74.8,71.1,72,74.62,76.77,80.83,107.09,15330,10573,12096,-7.97,-8.61,0.64,16.02%,24.62%,23.30%,25.75%,37.20%,39.89%
2015/7/1,73,75.6,72.9,75.2,74.66,76.42,79.67,106.07,10313,9427,10767,-7.64,-8.42,0.78,23.70%,24.32%,42.27%,34.28%,32.20%,36.05%
2015/7/2,74.8,75.1,73.5,73.8,74.28,75.83,78.72,104.96,7280,9295,9889,-7.34,-8.2,0.86,24.37%,24.33%,37.41%,32.50%,29.33%,32.69%
2015/7/3,73.2,74.5,72.6,73.8,73.8,75.18,77.68,103.91,6147,9056,9701,-7.06,-7.97,0.91,26.25%,24.97%,37.41%,32.50%,23.59%,28.14%
2015/7/6,73.7,76.3,73.4,73.8,73.72,74.77,76.73,102.89,8658,9546,9387,-6.7,-7.72,1.02,29.50%,26.48%,37.41%,32.50%,16.00%,22.07%
2015/7/7,73.5,74.5,72.2,72.8,73.88,74.25,76.19,101.88,10888,8657,9615,-6.45,-7.46,1.02,28.38%,27.11%,32.77%,31.00%,14.41%,18.24%
2015/7/8,72.4,72.5,67.7,68.5,72.54,73.6,75.85,100.77,17437,10082,9755,-6.48,-7.27,0.79,21.62%,25.28%,19.96%,25.50%,16.96%,17.60%
2015/7/9,66.3,68.8,65.5,67.8,71.34,72.81,75.43,99.68,10556,10737,10016,-6.57,-7.13,0.56,21.51%,24.02%,18.55%,24.72%,19.40%,18.50%
2015/7/13,69,70,68.5,70,70.58,72.19,75.15,98.67,7177,10943,10000,-6.4,-6.98,0.58,28.23%,25.43%,35.74%,31.86%,20.46%,19.48%
2015/7/14,71,71.8,69.7,69.7,69.76,71.74,74.84,97.63,6800,10572,10059,-6.14,-6.81,0.67,31.78%,27.54%,34.54%,31.42%,21.47%,20.48%
2015/7/15,70.8,71.1,69.5,71.1,69.42,71.65,74.21,96.66,5461,9486,9072,-5.83,-6.62,0.78,38.47%,31.19%,44.85%,35.95%,19.13%,19.80%
2015/7/16,71.5,71.6,70.6,71.1,69.94,71.24,73.83,95.69,4276,6854,8468,-5.49,-6.39,0.9,42.93%,35.10%,44.85%,35.95%,18.71%,19.26%
2015/7/17,71.3,72.2,70.6,70.6,70.5,70.92,73.38,94.71,4026,5548,8143,-5.17,-6.15,0.98,44.36%,38.19%,41.49%,34.97%,17.68%,18.47%
2015/7/20,71.3,71.6,69.2,69.2,70.34,70.46,72.82,93.73,4540,5021,7982,-4.96,-5.91,0.95,43.28%,39.89%,33.15%,32.27%,16.19%,17.33%
2015/7/21,69.7,70.8,69.2,70.8,70.56,70.16,72.47,92.75,4118,4484,7528,-4.68,-5.66,0.98,54.09%,44.62%,47.60%,38.21%,15.09%,16.21%
2015/7/22,70,71.3,69.1,69.1,70.16,69.79,72.02,91.67,6048,4602,7044,-4.48,-5.43,0.95,53.97%,47.74%,37.31%,34.69%,13.95%,15.08%
2015/7/23,69,70.3,68,68.2,69.58,69.76,71.68,90.59,7941,5335,6094,-4.34,-5.21,0.87,37.57%,44.35%,32.81%,32.93%,14.21%,14.64%
2015/7/24,68.7,69.3,68.1,68.2,69.1,69.8,71.31,89.54,3878,5305,5427,-4.2,-5.01,0.81,26.63%,38.44%,32.81%,32.93%,13.90%,14.27%
2015/7/27,68.4,69.5,67.1,67.1,68.68,69.51,70.85,88.59,6941,5785,5403,-4.11,-4.83,0.72,17.75%,31.55%,27.06%,30.68%,13.38%,13.82%
2015/7/28,67.2,68.7,67.2,68.4,68.2,69.38,70.56,87.62,5751,6112,5298,-3.95,-4.65,0.7,20.33%,27.81%,41.58%,36.30%,13.02%,13.42%
2015/7/29,68.9,69.4,68.2,68.2,68.02,69.09,70.37,86.69,4316,5765,5184,-3.75,-4.47,0.72,20.75%,25.45%,40.10%,35.82%,13.22%,13.32%
2015/7/30,69.1,74.6,68.5,72.2,68.82,69.2,70.22,85.88,13037,6785,6060,-3.29,-4.23,0.95,36.50%,29.14%,67.63%,50.37%,11.93%,12.63%
2015/7/31,72,72.3,69.1,69.3,69.04,69.07,70,84.99,9349,7879,6592,-3.03,-3.99,0.96,34.11%,30.79%,48.31%,42.71%,11.05%,11.84%
2015/8/3,69.6,69.8,68.5,69,69.42,69.05,69.76,84.14,5097,7510,6648,-2.87,-3.77,0.9,31.18%,30.92%,46.66%,41.99%,9.94%,10.89%
2015/8/4,70.3,70.9,68.8,69,69.54,68.87,69.52,83.31,8043,7968,7040,-2.69,-3.55,0.87,29.23%,30.36%,46.66%,41.99%,8.46%,9.67%
